unix,date,symbol,open,high,low,close,Volume 1INCH,Volume USD
1657728000,2022-07-13 16:00:00,1INCH/USD,0.57,0.57,0.56,0.56,5337.96,2989.2576000000004
1657724400,2022-07-13 15:00:00,1INCH/USD,0.57,0.57,0.57,0.57,4746.77,2705.6589
1657720800,2022-07-13 14:00:00,1INCH/USD,0.56,0.56,0.56,0.56,0.00,0.0
1657717200,2022-07-13 13:00:00,1INCH/USD,0.56,0.56,0.56,0.56,0.00,0.0
1657713600,2022-07-13 12:00:00,1INCH/USD,0.56,0.56,0.56,0.56,292.12,163.58720000000002
1657710000,2022-07-13 11:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657706400,2022-07-13 10:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657702800,2022-07-13 09:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657699200,2022-07-13 08:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657695600,2022-07-13 07:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657692000,2022-07-13 06:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657688400,2022-07-13 05:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657684800,2022-07-13 04:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657681200,2022-07-13 03:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657677600,2022-07-13 02:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657674000,2022-07-13 01:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657670400,2022-07-13 00:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657666800,2022-07-12 23:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657663200,2022-07-12 22:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657659600,2022-07-12 21:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657656000,2022-07-12 20:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657652400,2022-07-12 19:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657648800,2022-07-12 18:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657645200,2022-07-12 17:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657641600,2022-07-12 16:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657638000,2022-07-12 15:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657634400,2022-07-12 14:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657630800,2022-07-12 13:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657627200,2022-07-12 12:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657623600,2022-07-12 11:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657620000,2022-07-12 10:00:00,1INCH/USD,0.57,0.57,0.57,0.57,0.00,0.0
1657616400,2022-07-12 09:00:00,1INCH/USD,0.57,0.57,0.57,0.57,200.00,113.99999999999999
1657612800,2022-07-12 08:00:00,1INCH/USD,0.59,0.59,0.59,0.59,0.00,0.0
1657609200,2022-07-12 07:00:00,1INCH/USD,0.59,0.59,0.59,0.59,0.00,0.0
1657605600,2022-07-12 06:00:00,1INCH/USD,0.59,0.59,0.59,0.59,0.00,0.0
1657602000,2022-07-12 05:00:00,1INCH/USD,0.59,0.59,0.59,0.59,0.00,0.0
1657598400,2022-07-12 04:00:00,1INCH/USD,0.59,0.59,0.59,0.59,0.00,0.0
1657594800,2022-07-12 03:00:00,1INCH/USD,0.59,0.59,0.59,0.59,180.00,106.19999999999999
1657591200,2022-07-12 02:00:00,1INCH/USD,0.59,0.59,0.59,0.59,20.00,11.799999999999999
1657587600,2022-07-12 01:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657584000,2022-07-12 00:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657580400,2022-07-11 23:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657576800,2022-07-11 22:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657573200,2022-07-11 21:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657569600,2022-07-11 20:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657566000,2022-07-11 19:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657562400,2022-07-11 18:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657558800,2022-07-11 17:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657555200,2022-07-11 16:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657551600,2022-07-11 15:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657548000,2022-07-11 14:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657544400,2022-07-11 13:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657540800,2022-07-11 12:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657537200,2022-07-11 11:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657533600,2022-07-11 10:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657530000,2022-07-11 09:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657526400,2022-07-11 08:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657522800,2022-07-11 07:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657519200,2022-07-11 06:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657515600,2022-07-11 05:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657512000,2022-07-11 04:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657508400,2022-07-11 03:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657504800,2022-07-11 02:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657501200,2022-07-11 01:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657497600,2022-07-11 00:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657494000,2022-07-10 23:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657490400,2022-07-10 22:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657486800,2022-07-10 21:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657483200,2022-07-10 20:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657479600,2022-07-10 19:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657476000,2022-07-10 18:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657472400,2022-07-10 17:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657468800,2022-07-10 16:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657465200,2022-07-10 15:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657461600,2022-07-10 14:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657458000,2022-07-10 13:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657454400,2022-07-10 12:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657450800,2022-07-10 11:00:00,1INCH/USD,0.66,0.66,0.66,0.66,0.00,0.0
1657447200,2022-07-10 10:00:00,1INCH/USD,0.66,0.66,0.66,0.66,70.89,46.787400000000005
1657443600,2022-07-10 09:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657440000,2022-07-10 08:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657436400,2022-07-10 07:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657432800,2022-07-10 06:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657429200,2022-07-10 05:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657425600,2022-07-10 04:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657422000,2022-07-10 03:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657418400,2022-07-10 02:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657414800,2022-07-10 01:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657411200,2022-07-10 00:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657407600,2022-07-09 23:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657404000,2022-07-09 22:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657400400,2022-07-09 21:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657396800,2022-07-09 20:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657393200,2022-07-09 19:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657389600,2022-07-09 18:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657386000,2022-07-09 17:00:00,1INCH/USD,0.69,0.69,0.69,0.69,70.66,48.755399999999995
1657382400,2022-07-09 16:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657378800,2022-07-09 15:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657375200,2022-07-09 14:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657371600,2022-07-09 13:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657368000,2022-07-09 12:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657364400,2022-07-09 11:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657360800,2022-07-09 10:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657357200,2022-07-09 09:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657353600,2022-07-09 08:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657350000,2022-07-09 07:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657346400,2022-07-09 06:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657342800,2022-07-09 05:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657339200,2022-07-09 04:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657335600,2022-07-09 03:00:00,1INCH/USD,0.68,0.68,0.68,0.68,0.00,0.0
1657332000,2022-07-09 02:00:00,1INCH/USD,0.68,0.68,0.68,0.68,127.51,86.70680000000002
1657328400,2022-07-09 01:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657324800,2022-07-09 00:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657321200,2022-07-08 23:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657317600,2022-07-08 22:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657314000,2022-07-08 21:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657310400,2022-07-08 20:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657306800,2022-07-08 19:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657303200,2022-07-08 18:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657299600,2022-07-08 17:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657296000,2022-07-08 16:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657292400,2022-07-08 15:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657288800,2022-07-08 14:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657285200,2022-07-08 13:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657281600,2022-07-08 12:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657278000,2022-07-08 11:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657274400,2022-07-08 10:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657270800,2022-07-08 09:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657267200,2022-07-08 08:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657263600,2022-07-08 07:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657260000,2022-07-08 06:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657256400,2022-07-08 05:00:00,1INCH/USD,0.69,0.69,0.69,0.69,0.00,0.0
1657252800,2022-07-08 04:00:00,1INCH/USD,0.69,0.69,0.69,0.69,133.75,92.2875
1657249200,2022-07-08 03:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657245600,2022-07-08 02:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657242000,2022-07-08 01:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657238400,2022-07-08 00:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657234800,2022-07-07 23:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657231200,2022-07-07 22:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657227600,2022-07-07 21:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657224000,2022-07-07 20:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657220400,2022-07-07 19:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657216800,2022-07-07 18:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657213200,2022-07-07 17:00:00,1INCH/USD,0.63,0.63,0.63,0.63,0.00,0.0
1657209600,2022-07-07 16:00:00,1INCH/USD,0.63,0.63,0.63,0.63,54.37,34.253099999999996
1657206000,2022-07-07 15:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657202400,2022-07-07 14:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657198800,2022-07-07 13:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657195200,2022-07-07 12:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657191600,2022-07-07 11:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657188000,2022-07-07 10:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657184400,2022-07-07 09:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657180800,2022-07-07 08:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657177200,2022-07-07 07:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657173600,2022-07-07 06:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657170000,2022-07-07 05:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657166400,2022-07-07 04:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657162800,2022-07-07 03:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657159200,2022-07-07 02:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657155600,2022-07-07 01:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657152000,2022-07-07 00:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657148400,2022-07-06 23:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657144800,2022-07-06 22:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657141200,2022-07-06 21:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657137600,2022-07-06 20:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657134000,2022-07-06 19:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657130400,2022-07-06 18:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657126800,2022-07-06 17:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657123200,2022-07-06 16:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657119600,2022-07-06 15:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657116000,2022-07-06 14:00:00,1INCH/USD,0.61,0.61,0.61,0.61,0.00,0.0
1657112400,2022-07-06 13:00:00,1INCH/USD,0.61,0.61,0.61,0.61,458.87,279.9107
1657108800,2022-07-06 12:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657105200,2022-07-06 11:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657101600,2022-07-06 10:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657098000,2022-07-06 09:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657094400,2022-07-06 08:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657090800,2022-07-06 07:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657087200,2022-07-06 06:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657083600,2022-07-06 05:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657080000,2022-07-06 04:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657076400,2022-07-06 03:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657072800,2022-07-06 02:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657069200,2022-07-06 01:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657065600,2022-07-06 00:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657062000,2022-07-05 23:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657058400,2022-07-05 22:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657054800,2022-07-05 21:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657051200,2022-07-05 20:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657047600,2022-07-05 19:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657044000,2022-07-05 18:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657040400,2022-07-05 17:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657036800,2022-07-05 16:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657033200,2022-07-05 15:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657029600,2022-07-05 14:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657026000,2022-07-05 13:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657022400,2022-07-05 12:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657018800,2022-07-05 11:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657015200,2022-07-05 10:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657011600,2022-07-05 09:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657008000,2022-07-05 08:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657004400,2022-07-05 07:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1657000800,2022-07-05 06:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656997200,2022-07-05 05:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656993600,2022-07-05 04:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656990000,2022-07-05 03:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656986400,2022-07-05 02:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656982800,2022-07-05 01:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656979200,2022-07-05 00:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656975600,2022-07-04 23:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656972000,2022-07-04 22:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656968400,2022-07-04 21:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656964800,2022-07-04 20:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656961200,2022-07-04 19:00:00,1INCH/USD,0.62,0.62,0.62,0.62,0.00,0.0
1656957600,2022-07-04 18:00:00,1INCH/USD,0.62,0.62,0.62,0.62,186.19,115.4378
1656954000,2022-07-04 17:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656950400,2022-07-04 16:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656946800,2022-07-04 15:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656943200,2022-07-04 14:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656939600,2022-07-04 13:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656936000,2022-07-04 12:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656932400,2022-07-04 11:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656928800,2022-07-04 10:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656925200,2022-07-04 09:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656921600,2022-07-04 08:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656918000,2022-07-04 07:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656914400,2022-07-04 06:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656910800,2022-07-04 05:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656907200,2022-07-04 04:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656903600,2022-07-04 03:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656900000,2022-07-04 02:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656896400,2022-07-04 01:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656892800,2022-07-04 00:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656889200,2022-07-03 23:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656885600,2022-07-03 22:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656882000,2022-07-03 21:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656878400,2022-07-03 20:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656874800,2022-07-03 19:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656871200,2022-07-03 18:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656867600,2022-07-03 17:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656864000,2022-07-03 16:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656860400,2022-07-03 15:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656856800,2022-07-03 14:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656853200,2022-07-03 13:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656849600,2022-07-03 12:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656846000,2022-07-03 11:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656842400,2022-07-03 10:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656838800,2022-07-03 09:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656835200,2022-07-03 08:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656831600,2022-07-03 07:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656828000,2022-07-03 06:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656824400,2022-07-03 05:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656820800,2022-07-03 04:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656817200,2022-07-03 03:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656813600,2022-07-03 02:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656810000,2022-07-03 01:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656806400,2022-07-03 00:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656802800,2022-07-02 23:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656799200,2022-07-02 22:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656795600,2022-07-02 21:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656792000,2022-07-02 20:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656788400,2022-07-02 19:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656784800,2022-07-02 18:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656781200,2022-07-02 17:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656777600,2022-07-02 16:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656774000,2022-07-02 15:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656770400,2022-07-02 14:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656766800,2022-07-02 13:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656763200,2022-07-02 12:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656759600,2022-07-02 11:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656756000,2022-07-02 10:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656752400,2022-07-02 09:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656748800,2022-07-02 08:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656745200,2022-07-02 07:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656741600,2022-07-02 06:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656738000,2022-07-02 05:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656734400,2022-07-02 04:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
1656730800,2022-07-02 03:00:00,1INCH/USD,0.71,0.71,0.71,0.71,0.00,0.0
