unix,date,symbol,open,high,low,close,Volume ADA,Volume USD
1665846000,2022-10-15 15:00:00,ADA/USD,0.36796,0.36796,0.36796,0.36796,65.28525313,24.0223617417148
1665842400,2022-10-15 14:00:00,ADA/USD,0.36823,0.36823,0.36716,0.36808,477.60970557,175.7985804262056
1665838800,2022-10-15 13:00:00,ADA/USD,0.36701,0.36701,0.36568,0.36623,7368.77104101,2698.6650183490924
1665835200,2022-10-15 12:00:00,ADA/USD,0.36727,0.36727,0.36727,0.36727,0.00000000,0.0
1665831600,2022-10-15 11:00:00,ADA/USD,0.36727,0.36727,0.36727,0.36727,13050.75476357,4793.1507020163535
1665828000,2022-10-15 10:00:00,ADA/USD,0.36465,0.36465,0.36462,0.36462,4280.00000000,1560.5736
1665824400,2022-10-15 09:00:00,ADA/USD,0.36371,0.36371,0.36368,0.36368,20133.86138644,7322.282709020499
1665820800,2022-10-15 08:00:00,ADA/USD,0.36456,0.36456,0.36456,0.36456,1121.00000000,408.67176
1665817200,2022-10-15 07:00:00,ADA/USD,0.36714,0.36715,0.36701,0.36701,469.40000000,172.274494
1665813600,2022-10-15 06:00:00,ADA/USD,0.36973,0.36973,0.36973,0.36973,150.04562789,55.476369999769695
1665810000,2022-10-15 05:00:00,ADA/USD,0.36812,0.36812,0.36812,0.36812,1121.00000000,412.66252000000003
1665806400,2022-10-15 04:00:00,ADA/USD,0.36873,0.36873,0.36873,0.36873,98.44319900,36.29896076727
1665802800,2022-10-15 03:00:00,ADA/USD,0.36822,0.36822,0.36822,0.36822,0.00000000,0.0
1665799200,2022-10-15 02:00:00,ADA/USD,0.36822,0.36822,0.36822,0.36822,2103.41367400,774.51898304028
1665795600,2022-10-15 01:00:00,ADA/USD,0.36708,0.36708,0.36708,0.36708,101.08165299,37.1050531795692
1665792000,2022-10-15 00:00:00,ADA/USD,0.36608,0.36608,0.36608,0.36608,0.00000000,0.0
1665788400,2022-10-14 23:00:00,ADA/USD,0.36606,0.36624,0.36606,0.36608,4321.97018847,1582.1868465950977
1665784800,2022-10-14 22:00:00,ADA/USD,0.36339,0.36339,0.36339,0.36339,377.36436700,137.13043732413
1665781200,2022-10-14 21:00:00,ADA/USD,0.36500,0.36500,0.36136,0.36136,6445.60034711,2329.1821414316696
1665777600,2022-10-14 20:00:00,ADA/USD,0.36500,0.36500,0.36500,0.36500,0.00000000,0.0
1665774000,2022-10-14 19:00:00,ADA/USD,0.36697,0.36699,0.36500,0.36500,1647.34246574,601.2799999951001
1665770400,2022-10-14 18:00:00,ADA/USD,0.36944,0.36944,0.36765,0.36765,93722.26468968,34456.99061316085
1665766800,2022-10-14 17:00:00,ADA/USD,0.37000,0.37000,0.37000,0.37000,0.00000000,0.0
1665763200,2022-10-14 16:00:00,ADA/USD,0.37194,0.37194,0.37000,0.37000,17892.22571339,6620.1235139543
1665759600,2022-10-14 15:00:00,ADA/USD,0.37330,0.37330,0.37164,0.37302,4935.47503171,1841.0308963284642
1665756000,2022-10-14 14:00:00,ADA/USD,0.37741,0.37741,0.37422,0.37561,16012.73631077,6014.54388568832
1665752400,2022-10-14 13:00:00,ADA/USD,0.38394,0.38394,0.38204,0.38204,1907.32924760,728.6760657531039
1665748800,2022-10-14 12:00:00,ADA/USD,0.37959,0.37959,0.37959,0.37959,30.00000000,11.387699999999999
1665745200,2022-10-14 11:00:00,ADA/USD,0.38143,0.38143,0.38000,0.38000,50657.04950515,19249.678811956997
1665741600,2022-10-14 10:00:00,ADA/USD,0.38112,0.38112,0.38112,0.38112,0.00000000,0.0
1665738000,2022-10-14 09:00:00,ADA/USD,0.38132,0.38132,0.38112,0.38112,17262.98933012,6579.270493495334
1665734400,2022-10-14 08:00:00,ADA/USD,0.38145,0.38177,0.38145,0.38167,3719.00000000,1419.43073
1665730800,2022-10-14 07:00:00,ADA/USD,0.38543,0.38543,0.38543,0.38543,0.00000000,0.0
1665727200,2022-10-14 06:00:00,ADA/USD,0.38459,0.38563,0.38455,0.38543,17851.34974720,6880.445733063297
1665723600,2022-10-14 05:00:00,ADA/USD,0.38514,0.38514,0.38511,0.38511,3237.26771278,1246.7041688687057
1665720000,2022-10-14 04:00:00,ADA/USD,0.38784,0.38790,0.38662,0.38662,6545.67324845,2530.688191315739
1665716400,2022-10-14 03:00:00,ADA/USD,0.38810,0.38810,0.38810,0.38810,85.00000000,32.9885
1665712800,2022-10-14 02:00:00,ADA/USD,0.38690,0.38690,0.38690,0.38690,0.00000000,0.0
1665709200,2022-10-14 01:00:00,ADA/USD,0.38275,0.38690,0.38275,0.38690,13247.39305436,5125.416372731885
1665705600,2022-10-14 00:00:00,ADA/USD,0.37917,0.37917,0.37917,0.37917,0.00000000,0.0
1665702000,2022-10-13 23:00:00,ADA/USD,0.37917,0.37917,0.37917,0.37917,0.00000000,0.0
1665698400,2022-10-13 22:00:00,ADA/USD,0.37998,0.38020,0.37917,0.37917,17666.59341569,6698.642225427177
1665694800,2022-10-13 21:00:00,ADA/USD,0.38036,0.38036,0.38036,0.38036,770.11411547,292.92060496016916
1665691200,2022-10-13 20:00:00,ADA/USD,0.37701,0.37701,0.37610,0.37610,1620.83101964,609.594546486604
1665687600,2022-10-13 19:00:00,ADA/USD,0.37859,0.37859,0.37729,0.37729,378.34214037,142.7447061401973
1665684000,2022-10-13 18:00:00,ADA/USD,0.37462,0.37462,0.37283,0.37290,7409.31671023,2762.9342012447673
1665680400,2022-10-13 17:00:00,ADA/USD,0.37698,0.37806,0.37698,0.37806,1345.04634271,508.50822032494267
1665676800,2022-10-13 16:00:00,ADA/USD,0.37695,0.38000,0.37643,0.38000,13959.41725630,5304.578557394
1665673200,2022-10-13 15:00:00,ADA/USD,0.36670,0.37585,0.36670,0.37390,39940.06052777,14933.588631333205
1665669600,2022-10-13 14:00:00,ADA/USD,0.36575,0.36623,0.36476,0.36623,17464.92659351,6396.180066341168
1665666000,2022-10-13 13:00:00,ADA/USD,0.36226,0.36442,0.35936,0.36442,9693.96470774,3532.674618794611
1665662400,2022-10-13 12:00:00,ADA/USD,0.36071,0.37045,0.35080,0.36093,132627.69987418,47869.31571558778
1665658800,2022-10-13 11:00:00,ADA/USD,0.35784,0.36188,0.35784,0.36152,2664.27140634,963.1873988200368
1665655200,2022-10-13 10:00:00,ADA/USD,0.36101,0.36101,0.35080,0.35635,212569.02961647,75748.97370382909
1665651600,2022-10-13 09:00:00,ADA/USD,0.36330,0.36330,0.36236,0.36236,35975.43174338,13036.057446531178
1665648000,2022-10-13 08:00:00,ADA/USD,0.36209,0.36450,0.36002,0.36330,16066.93729728,5837.118320101824
1665644400,2022-10-13 07:00:00,ADA/USD,0.36765,0.36765,0.35836,0.36031,58265.09042831,20993.49473222438
1665640800,2022-10-13 06:00:00,ADA/USD,0.37336,0.37337,0.36510,0.36761,36998.89364054,13601.163291198909
1665637200,2022-10-13 05:00:00,ADA/USD,0.37227,0.37366,0.37141,0.37357,4267.79561546,1594.3204080673922
1665633600,2022-10-13 04:00:00,ADA/USD,0.37395,0.37395,0.37315,0.37315,1106.69423851,412.9629551000065
1665630000,2022-10-13 03:00:00,ADA/USD,0.37450,0.37509,0.37450,0.37509,8703.06725090,3264.4334951400806
1665626400,2022-10-13 02:00:00,ADA/USD,0.37318,0.37440,0.37314,0.37440,30082.68694828,11262.957993436032
1665622800,2022-10-13 01:00:00,ADA/USD,0.38151,0.38151,0.37841,0.37841,11056.32961802,4183.8256907549485
1665619200,2022-10-13 00:00:00,ADA/USD,0.38105,0.38105,0.38105,0.38105,0.00000000,0.0
1665615600,2022-10-12 23:00:00,ADA/USD,0.38071,0.38105,0.38069,0.38105,15835.43107900,6034.09101265295
1665612000,2022-10-12 22:00:00,ADA/USD,0.38090,0.38143,0.37918,0.38103,2843.03348366,1083.2810482789698
1665608400,2022-10-12 21:00:00,ADA/USD,0.38444,0.38444,0.37764,0.37764,19172.21356015,7240.194728855046
1665604800,2022-10-12 20:00:00,ADA/USD,0.38620,0.38620,0.38416,0.38534,43362.13211685,16709.16398990698
1665601200,2022-10-12 19:00:00,ADA/USD,0.38660,0.38717,0.38640,0.38717,26623.42589323,10307.79180308186
1665597600,2022-10-12 18:00:00,ADA/USD,0.38533,0.38898,0.38500,0.38744,28068.67091452,10874.92585912163
1665594000,2022-10-12 17:00:00,ADA/USD,0.39051,0.39051,0.38698,0.38698,31748.87729090,12286.18053403248
1665590400,2022-10-12 16:00:00,ADA/USD,0.39151,0.39151,0.39054,0.39054,13154.32666718,5137.2907366004765
1665586800,2022-10-12 15:00:00,ADA/USD,0.39178,0.39178,0.39178,0.39178,25.42283934,9.960159996625201
1665583200,2022-10-12 14:00:00,ADA/USD,0.39165,0.39165,0.39018,0.39018,74442.48876939,29045.97026804059
1665579600,2022-10-12 13:00:00,ADA/USD,0.39004,0.39231,0.38996,0.39165,261701.42982146,102495.36498957481
1665576000,2022-10-12 12:00:00,ADA/USD,0.39274,0.39285,0.39053,0.39053,28389.68279288,11087.022821103426
1665572400,2022-10-12 11:00:00,ADA/USD,0.39423,0.39423,0.39314,0.39314,2337.03874011,918.7834102868454
1665568800,2022-10-12 10:00:00,ADA/USD,0.39465,0.39493,0.39393,0.39393,25797.03761898,10162.227029244792
1665565200,2022-10-12 09:00:00,ADA/USD,0.39450,0.39489,0.39430,0.39489,15181.50675416,5995.025202150243
1665561600,2022-10-12 08:00:00,ADA/USD,0.39325,0.39326,0.39325,0.39326,19519.33835121,7676.174999996845
1665558000,2022-10-12 07:00:00,ADA/USD,0.39436,0.39436,0.39436,0.39436,0.00000000,0.0
1665554400,2022-10-12 06:00:00,ADA/USD,0.39278,0.39436,0.39278,0.39436,8183.07066860,3227.075748869096
1665550800,2022-10-12 05:00:00,ADA/USD,0.39231,0.39292,0.39162,0.39292,28271.34188708,11108.375654271475
1665547200,2022-10-12 04:00:00,ADA/USD,0.39095,0.39372,0.39095,0.39293,111755.30148685,43912.01061322797
1665543600,2022-10-12 03:00:00,ADA/USD,0.39212,0.39265,0.39137,0.39137,78388.14245209,30678.767311474465
1665540000,2022-10-12 02:00:00,ADA/USD,0.39152,0.39206,0.39152,0.39206,777.50000000,304.82665000000003
1665536400,2022-10-12 01:00:00,ADA/USD,0.39324,0.39347,0.39251,0.39312,12999.13565075,5110.22020702284
1665532800,2022-10-12 00:00:00,ADA/USD,0.39051,0.39304,0.39051,0.39304,178798.85211704,70275.1008360814
1665529200,2022-10-11 23:00:00,ADA/USD,0.39061,0.39061,0.38912,0.38912,4561.65155624,1775.0298535641089
1665525600,2022-10-11 22:00:00,ADA/USD,0.39241,0.39241,0.39011,0.39238,7930.79241804,3111.884328990535
1665522000,2022-10-11 21:00:00,ADA/USD,0.39350,0.39350,0.39241,0.39241,682.54792034,267.8386294206194
1665518400,2022-10-11 20:00:00,ADA/USD,0.39230,0.39358,0.39194,0.39353,37048.64804821,14579.754466412081
1665514800,2022-10-11 19:00:00,ADA/USD,0.39322,0.39322,0.39228,0.39228,18067.07747805,7087.353153089454
1665511200,2022-10-11 18:00:00,ADA/USD,0.39844,0.39844,0.39615,0.39615,17147.23155277,6792.875779629836
1665507600,2022-10-11 17:00:00,ADA/USD,0.40135,0.40135,0.39881,0.39881,19815.75326461,7902.720559459114
1665504000,2022-10-11 16:00:00,ADA/USD,0.39791,0.40121,0.39791,0.40121,22139.20510531,8882.470480301425
1665500400,2022-10-11 15:00:00,ADA/USD,0.39913,0.39969,0.39913,0.39969,1238.04398564,494.8338006204516
1665496800,2022-10-11 14:00:00,ADA/USD,0.39555,0.39713,0.39333,0.39713,124183.12127291,49316.842951110746
1665493200,2022-10-11 13:00:00,ADA/USD,0.39839,0.39873,0.39590,0.39590,45397.39705390,17972.82949363901
1665489600,2022-10-11 12:00:00,ADA/USD,0.39869,0.39998,0.39869,0.39981,43601.27301205,17432.22496294771
1665486000,2022-10-11 11:00:00,ADA/USD,0.39693,0.39966,0.39621,0.39949,12205.59903170,4876.014757173833
1665482400,2022-10-11 10:00:00,ADA/USD,0.39562,0.39562,0.39562,0.39562,2513.18974634,994.2681274470309
1665478800,2022-10-11 09:00:00,ADA/USD,0.39578,0.39612,0.39551,0.39551,30358.60750138,12007.132852870804
1665475200,2022-10-11 08:00:00,ADA/USD,0.39686,0.39686,0.39647,0.39647,7583.59195326,3006.666701708992
1665471600,2022-10-11 07:00:00,ADA/USD,0.39633,0.39647,0.39585,0.39644,16797.64836395,6659.2597174043385
1665468000,2022-10-11 06:00:00,ADA/USD,0.39578,0.39863,0.39578,0.39705,20721.08546827,8227.306985176605
1665464400,2022-10-11 05:00:00,ADA/USD,0.39661,0.39732,0.39600,0.39624,9551.50018595,3784.686433680828
1665460800,2022-10-11 04:00:00,ADA/USD,0.39687,0.39687,0.39552,0.39603,9899.90219229,3920.6582652126085
1665457200,2022-10-11 03:00:00,ADA/USD,0.39653,0.39653,0.39653,0.39653,131.03674375,51.9599999991875
1665453600,2022-10-11 02:00:00,ADA/USD,0.39375,0.39441,0.39107,0.39177,238164.32066780,93305.635908024
1665450000,2022-10-11 01:00:00,ADA/USD,0.39485,0.39562,0.39306,0.39374,347374.85995036,136775.37735685476
1665446400,2022-10-11 00:00:00,ADA/USD,0.40055,0.40055,0.38973,0.39404,58977.80907753,23239.61588890992
1665442800,2022-10-10 23:00:00,ADA/USD,0.40581,0.40597,0.39990,0.40067,51610.50427038,20678.780746013155
1665439200,2022-10-10 22:00:00,ADA/USD,0.40801,0.40801,0.40500,0.40613,24591.68255556,9987.420036289583
1665435600,2022-10-10 21:00:00,ADA/USD,0.41000,0.41000,0.40826,0.40826,29410.05853338,12006.950496837719
1665432000,2022-10-10 20:00:00,ADA/USD,0.41373,0.41373,0.41206,0.41206,553.28069458,227.9848430086348
1665428400,2022-10-10 19:00:00,ADA/USD,0.41491,0.41491,0.41491,0.41491,0.00000000,0.0
1665424800,2022-10-10 18:00:00,ADA/USD,0.41523,0.41523,0.41491,0.41491,4851.48903822,2012.9313168478602
1665421200,2022-10-10 17:00:00,ADA/USD,0.41336,0.41639,0.41289,0.41639,27982.25507212,11651.531189480045
1665417600,2022-10-10 16:00:00,ADA/USD,0.41435,0.41435,0.41354,0.41354,4809.39182865,1988.875896819921
1665414000,2022-10-10 15:00:00,ADA/USD,0.41495,0.41625,0.41494,0.41623,28745.86657886,11964.892046118897
1665410400,2022-10-10 14:00:00,ADA/USD,0.41631,0.41656,0.41621,0.41656,1666.00145583,693.9895664405448
1665406800,2022-10-10 13:00:00,ADA/USD,0.41778,0.41819,0.41610,0.41610,14232.65725312,5922.208683023232
1665403200,2022-10-10 12:00:00,ADA/USD,0.41646,0.41661,0.41593,0.41661,3646.32782442,1519.096634931616
1665399600,2022-10-10 11:00:00,ADA/USD,0.41688,0.41826,0.41658,0.41658,30579.67434188,12738.88073734037
1665396000,2022-10-10 10:00:00,ADA/USD,0.41666,0.41725,0.41666,0.41725,21538.61587244,8986.98747277559
1665392400,2022-10-10 09:00:00,ADA/USD,0.41590,0.41616,0.41587,0.41616,40038.16388752,16662.282283430322
1665388800,2022-10-10 08:00:00,ADA/USD,0.41899,0.41899,0.41310,0.41508,48806.15853645,20258.460285309666
1665385200,2022-10-10 07:00:00,ADA/USD,0.42229,0.42229,0.42137,0.42137,826.00000000,348.05162
1665381600,2022-10-10 06:00:00,ADA/USD,0.42153,0.42153,0.42153,0.42153,0.00000000,0.0
1665378000,2022-10-10 05:00:00,ADA/USD,0.42404,0.42404,0.42153,0.42153,12909.85274055,5441.8902257240425
1665374400,2022-10-10 04:00:00,ADA/USD,0.42374,0.42374,0.42374,0.42374,2103.33982300,891.26921659802
1665370800,2022-10-10 03:00:00,ADA/USD,0.42539,0.42539,0.42539,0.42539,0.00000000,0.0
1665367200,2022-10-10 02:00:00,ADA/USD,0.42539,0.42539,0.42539,0.42539,0.00000000,0.0
1665363600,2022-10-10 01:00:00,ADA/USD,0.42589,0.42589,0.42539,0.42539,5798.80882098,2466.7552843566823
1665360000,2022-10-10 00:00:00,ADA/USD,0.42289,0.42289,0.42247,0.42247,2635.38365920,1113.370534502224
1665356400,2022-10-09 23:00:00,ADA/USD,0.42220,0.42220,0.42220,0.42220,0.00000000,0.0
1665352800,2022-10-09 22:00:00,ADA/USD,0.42220,0.42220,0.42220,0.42220,0.00000000,0.0
1665349200,2022-10-09 21:00:00,ADA/USD,0.42220,0.42220,0.42220,0.42220,0.00000000,0.0
1665345600,2022-10-09 20:00:00,ADA/USD,0.42226,0.42226,0.42220,0.42220,8289.00000000,3499.6158
1665342000,2022-10-09 19:00:00,ADA/USD,0.42342,0.42342,0.42278,0.42278,21452.34019585,9069.620388001462
1665338400,2022-10-09 18:00:00,ADA/USD,0.42272,0.42330,0.42267,0.42330,2484.11953697,1051.527799999401
1665334800,2022-10-09 17:00:00,ADA/USD,0.42313,0.42313,0.42313,0.42313,1829.78922400,774.23871435112
1665331200,2022-10-09 16:00:00,ADA/USD,0.42277,0.42375,0.42267,0.42375,20996.88834467,8897.431436053912
1665327600,2022-10-09 15:00:00,ADA/USD,0.42382,0.42382,0.42382,0.42382,672.45528762,284.9999999991084
1665324000,2022-10-09 14:00:00,ADA/USD,0.42283,0.42323,0.42283,0.42323,2097.16637470,887.5837247642809
1665320400,2022-10-09 13:00:00,ADA/USD,0.42346,0.42351,0.42323,0.42323,4723.99062785,1999.3345534249556
1665316800,2022-10-09 12:00:00,ADA/USD,0.42328,0.42328,0.42328,0.42328,295.85662500,125.23019223
1665313200,2022-10-09 11:00:00,ADA/USD,0.42152,0.42152,0.42152,0.42152,0.00000000,0.0
1665309600,2022-10-09 10:00:00,ADA/USD,0.42152,0.42152,0.42152,0.42152,0.00000000,0.0
1665306000,2022-10-09 09:00:00,ADA/USD,0.42148,0.42152,0.42148,0.42152,14000.00000000,5901.28
1665302400,2022-10-09 08:00:00,ADA/USD,0.42176,0.42176,0.42164,0.42170,5514.00000000,2325.2538
1665298800,2022-10-09 07:00:00,ADA/USD,0.42168,0.42176,0.42168,0.42176,7639.00000000,3221.8246400000003
1665295200,2022-10-09 06:00:00,ADA/USD,0.42276,0.42277,0.42276,0.42277,2126.00000000,898.8090199999999
1665291600,2022-10-09 05:00:00,ADA/USD,0.42153,0.42153,0.42153,0.42153,0.00000000,0.0
1665288000,2022-10-09 04:00:00,ADA/USD,0.42026,0.42153,0.42026,0.42153,2500.78027416,1054.1539089666649
1665284400,2022-10-09 03:00:00,ADA/USD,0.41941,0.41941,0.41941,0.41941,110.68041700,46.42047369397
1665280800,2022-10-09 02:00:00,ADA/USD,0.42093,0.42093,0.42093,0.42093,0.00000000,0.0
1665277200,2022-10-09 01:00:00,ADA/USD,0.42106,0.42128,0.42086,0.42093,331.84266009,139.6825309116837
1665273600,2022-10-09 00:00:00,ADA/USD,0.42191,0.42191,0.42104,0.42104,1535.30438130,646.424556702552
1665270000,2022-10-08 23:00:00,ADA/USD,0.42223,0.42223,0.42223,0.42223,670.72055400,283.19833951542
1665266400,2022-10-08 22:00:00,ADA/USD,0.42024,0.42120,0.42024,0.42120,55274.24732681,23281.512974052373
1665262800,2022-10-08 21:00:00,ADA/USD,0.42184,0.42184,0.41999,0.42043,66776.39128359,28074.798187359745
1665259200,2022-10-08 20:00:00,ADA/USD,0.42316,0.42316,0.42316,0.42316,54.00000000,22.85064
1665255600,2022-10-08 19:00:00,ADA/USD,0.42384,0.42384,0.42284,0.42284,4904.90833159,2073.9914389295154
1665252000,2022-10-08 18:00:00,ADA/USD,0.42505,0.42505,0.42505,0.42505,1176.34193452,500.004139267726
1665248400,2022-10-08 17:00:00,ADA/USD,0.42595,0.42595,0.42595,0.42595,2342.85651061,997.9397306943295
1665244800,2022-10-08 16:00:00,ADA/USD,0.42461,0.42461,0.42461,0.42461,0.00000000,0.0
1665241200,2022-10-08 15:00:00,ADA/USD,0.42461,0.42461,0.42461,0.42461,2355.00000000,999.95655
1665237600,2022-10-08 14:00:00,ADA/USD,0.42497,0.42497,0.42402,0.42449,65443.12850860,27779.95362061561
1665234000,2022-10-08 13:00:00,ADA/USD,0.42513,0.42513,0.42513,0.42513,139.79158600,59.42959695618
1665230400,2022-10-08 12:00:00,ADA/USD,0.42490,0.42495,0.42490,0.42495,471.00000000,200.15145
1665226800,2022-10-08 11:00:00,ADA/USD,0.42553,0.42571,0.42504,0.42571,313.02029659,133.2558704613289
1665223200,2022-10-08 10:00:00,ADA/USD,0.42602,0.42602,0.42602,0.42602,0.00000000,0.0
1665219600,2022-10-08 09:00:00,ADA/USD,0.42604,0.42604,0.42602,0.42602,3161.00000000,1346.64922
1665216000,2022-10-08 08:00:00,ADA/USD,0.42713,0.42713,0.42568,0.42568,7957.12298189,3387.188110930935
1665212400,2022-10-08 07:00:00,ADA/USD,0.42637,0.42676,0.42635,0.42635,13510.14102753,5760.048627087416
1665208800,2022-10-08 06:00:00,ADA/USD,0.42495,0.42495,0.42495,0.42495,0.00000000,0.0
1665205200,2022-10-08 05:00:00,ADA/USD,0.42495,0.42495,0.42495,0.42495,244.93156841,104.08366999582951
1665201600,2022-10-08 04:00:00,ADA/USD,0.42523,0.42523,0.42523,0.42523,0.00000000,0.0
1665198000,2022-10-08 03:00:00,ADA/USD,0.42523,0.42523,0.42523,0.42523,90.85263942,38.6332678605666
1665194400,2022-10-08 02:00:00,ADA/USD,0.42471,0.42473,0.42471,0.42473,827.61877908,351.5145240386484
1665190800,2022-10-08 01:00:00,ADA/USD,0.42416,0.42416,0.42414,0.42414,4697.08718274,1992.2225576873436
1665187200,2022-10-08 00:00:00,ADA/USD,0.42408,0.42491,0.42408,0.42432,8493.07301193,3603.7807404221376
1665183600,2022-10-07 23:00:00,ADA/USD,0.42426,0.42426,0.42426,0.42426,25.64969041,10.882137653346602
1665180000,2022-10-07 22:00:00,ADA/USD,0.42518,0.42518,0.42518,0.42518,0.00000000,0.0
1665176400,2022-10-07 21:00:00,ADA/USD,0.42553,0.42553,0.42518,0.42518,96.08358249,40.8528176030982
1665172800,2022-10-07 20:00:00,ADA/USD,0.42483,0.42550,0.42483,0.42545,10781.94025659,4587.1764821662155
1665169200,2022-10-07 19:00:00,ADA/USD,0.42512,0.42512,0.42438,0.42470,1211.37105469,514.469286926843
1665165600,2022-10-07 18:00:00,ADA/USD,0.42361,0.42510,0.42361,0.42483,37913.74888538,16106.897938975986
1665162000,2022-10-07 17:00:00,ADA/USD,0.42276,0.42276,0.42276,0.42276,2310.88862857,976.9512766142533
1665158400,2022-10-07 16:00:00,ADA/USD,0.42431,0.42467,0.42216,0.42216,16015.41660425,6761.068273650179
1665154800,2022-10-07 15:00:00,ADA/USD,0.42576,0.42578,0.42375,0.42375,16339.10140595,6923.694220771313
1665151200,2022-10-07 14:00:00,ADA/USD,0.42311,0.42434,0.42311,0.42434,12266.84538398,5205.313170238073
1665147600,2022-10-07 13:00:00,ADA/USD,0.42300,0.42428,0.42279,0.42300,5468.02704199,2312.97543876177
1665144000,2022-10-07 12:00:00,ADA/USD,0.42765,0.42765,0.42220,0.42220,11868.96303144,5011.076191873968
1665140400,2022-10-07 11:00:00,ADA/USD,0.42725,0.42829,0.42725,0.42829,18377.84051239,7871.045313051513
1665136800,2022-10-07 10:00:00,ADA/USD,0.42800,0.42800,0.42683,0.42683,19164.53155590,8179.997004004797
1665133200,2022-10-07 09:00:00,ADA/USD,0.42880,0.42912,0.42826,0.42826,7290.43764038,3122.2028238691387
1665129600,2022-10-07 08:00:00,ADA/USD,0.42772,0.42772,0.42772,0.42772,1486.14523839,635.6540413641708
1665126000,2022-10-07 07:00:00,ADA/USD,0.42777,0.42777,0.42777,0.42777,825.01261353,352.9156456897281
1665122400,2022-10-07 06:00:00,ADA/USD,0.42705,0.42724,0.42672,0.42674,24147.78736675,10304.826780886895
1665118800,2022-10-07 05:00:00,ADA/USD,0.42733,0.42807,0.42699,0.42807,4833.80233548,2069.2057657489236
1665115200,2022-10-07 04:00:00,ADA/USD,0.42852,0.42853,0.42795,0.42795,18174.43679939,7777.750228298951
1665111600,2022-10-07 03:00:00,ADA/USD,0.42855,0.42855,0.42784,0.42797,42760.20849975,18300.086431638007
1665108000,2022-10-07 02:00:00,ADA/USD,0.42744,0.42855,0.42744,0.42855,23624.17509290,10124.140236062294
1665104400,2022-10-07 01:00:00,ADA/USD,0.42832,0.42832,0.42832,0.42832,4685.04992658,2006.7005845527456
1665100800,2022-10-07 00:00:00,ADA/USD,0.43062,0.43062,0.42867,0.42867,5404.56315529,2316.7740877781644
1665097200,2022-10-06 23:00:00,ADA/USD,0.42895,0.42895,0.42895,0.42895,430.44712796,184.640295538442
1665093600,2022-10-06 22:00:00,ADA/USD,0.42699,0.42999,0.42699,0.42999,15762.44695418,6777.694565827858
1665090000,2022-10-06 21:00:00,ADA/USD,0.42966,0.42966,0.42762,0.42784,5416.24392011,2317.285798779862
1665086400,2022-10-06 20:00:00,ADA/USD,0.42918,0.43113,0.42918,0.43113,4942.91267306,2131.037940736358
1665082800,2022-10-06 19:00:00,ADA/USD,0.42892,0.42892,0.42819,0.42819,11961.85595717,5121.947102300623
1665079200,2022-10-06 18:00:00,ADA/USD,0.42956,0.42956,0.42865,0.42865,1815.62636930,778.268243200445
1665075600,2022-10-06 17:00:00,ADA/USD,0.42945,0.43050,0.42944,0.43023,10727.07493978,4615.109451341549
1665072000,2022-10-06 16:00:00,ADA/USD,0.42905,0.43044,0.42905,0.43040,14266.49261682,6140.298422279328
1665068400,2022-10-06 15:00:00,ADA/USD,0.42972,0.43055,0.42900,0.43055,6212.58129327,2674.8268758173986
1665064800,2022-10-06 14:00:00,ADA/USD,0.42897,0.42975,0.42824,0.42972,6227.82438215,2676.220693497498
1665061200,2022-10-06 13:00:00,ADA/USD,0.43254,0.43254,0.43233,0.43233,3100.00000000,1340.223
1665057600,2022-10-06 12:00:00,ADA/USD,0.43182,0.43402,0.43182,0.43402,11036.81623831,4790.1989837513065
1665054000,2022-10-06 11:00:00,ADA/USD,0.43065,0.43065,0.43065,0.43065,50.00000000,21.5325
1665050400,2022-10-06 10:00:00,ADA/USD,0.43137,0.43137,0.42840,0.42840,3978.30065083,1704.303998815572
1665046800,2022-10-06 09:00:00,ADA/USD,0.43114,0.43114,0.43103,0.43103,13901.03258662,5991.762075810819
1665043200,2022-10-06 08:00:00,ADA/USD,0.43274,0.43274,0.43058,0.43124,5344.86792834,2304.9208454173418
1665039600,2022-10-06 07:00:00,ADA/USD,0.43272,0.43283,0.43272,0.43283,861.04588213,372.6864891623279
1665036000,2022-10-06 06:00:00,ADA/USD,0.43364,0.43364,0.43364,0.43364,522.69730019,226.6624572543916
1665032400,2022-10-06 05:00:00,ADA/USD,0.43500,0.43500,0.43500,0.43500,0.00000000,0.0
1665028800,2022-10-06 04:00:00,ADA/USD,0.43500,0.43500,0.43500,0.43500,5573.16000000,2424.3246
1665025200,2022-10-06 03:00:00,ADA/USD,0.43461,0.43461,0.43461,0.43461,339.68208800,147.62923226568
1665021600,2022-10-06 02:00:00,ADA/USD,0.43714,0.43715,0.43511,0.43569,8575.09242672,3736.0820193976374
1665018000,2022-10-06 01:00:00,ADA/USD,0.43618,0.43618,0.43618,0.43618,144.07859733,62.84420258339941
1665014400,2022-10-06 00:00:00,ADA/USD,0.43231,0.43287,0.43182,0.43286,4330.96896718,1874.7032271335347
1665010800,2022-10-05 23:00:00,ADA/USD,0.42938,0.42938,0.42938,0.42938,0.00000000,0.0
1665007200,2022-10-05 22:00:00,ADA/USD,0.42938,0.42938,0.42938,0.42938,4657.87880199,1999.9999999984661
1665003600,2022-10-05 21:00:00,ADA/USD,0.42893,0.43005,0.42891,0.43005,17975.14957352,7730.213074092276
1665000000,2022-10-05 20:00:00,ADA/USD,0.43097,0.43097,0.43067,0.43068,8670.60238949,3734.2550371055536
