unix,date,symbol,open,high,low,close,Volume MATIC,Volume EUR
1661482800,2022-08-26 03:00:00,MATIC/EUR,0.82445,0.82521,0.82445,0.82521,238.04031909,196.4332517162589
1661479200,2022-08-26 02:00:00,MATIC/EUR,0.82365,0.82365,0.82365,0.82365,259.24522723,213.52733140798952
1661475600,2022-08-26 01:00:00,MATIC/EUR,0.82000,0.82000,0.82000,0.82000,0.00000000,0.0
1661472000,2022-08-26 00:00:00,MATIC/EUR,0.82000,0.82000,0.82000,0.82000,21.88556097,17.9461599954
1661468400,2022-08-25 23:00:00,MATIC/EUR,0.82160,0.82160,0.82050,0.82064,153.01833912,125.5729698154368
1661464800,2022-08-25 22:00:00,MATIC/EUR,0.81820,0.81820,0.81820,0.81820,148.39567942,121.417344901444
1661461200,2022-08-25 21:00:00,MATIC/EUR,0.81761,0.81818,0.81685,0.81736,2408.54216324,1968.646022545846
1661457600,2022-08-25 20:00:00,MATIC/EUR,0.81807,0.81969,0.81539,0.81922,652.77736057,534.7682693261554
1661454000,2022-08-25 19:00:00,MATIC/EUR,0.81242,0.81697,0.81242,0.81697,376.46711928,307.5623424381816
1661450400,2022-08-25 18:00:00,MATIC/EUR,0.81415,0.81423,0.81250,0.81286,4102.49566559,3334.754626731487
1661446800,2022-08-25 17:00:00,MATIC/EUR,0.81156,0.81428,0.81101,0.81334,4791.01374048,3896.723115682003
1661443200,2022-08-25 16:00:00,MATIC/EUR,0.81618,0.81618,0.81038,0.81334,441.41417827,359.01980775412176
1661439600,2022-08-25 15:00:00,MATIC/EUR,0.82157,0.82165,0.80991,0.81462,17393.93123506,14169.44426270458
1661436000,2022-08-25 14:00:00,MATIC/EUR,0.82475,0.82589,0.82212,0.82580,4612.14333630,3808.7079671165397
1661432400,2022-08-25 13:00:00,MATIC/EUR,0.81819,0.82037,0.81666,0.81882,3093.98590050,2533.4175350474097
1661428800,2022-08-25 12:00:00,MATIC/EUR,0.82947,0.82947,0.81937,0.81937,2405.73045887,1971.183366084312
1661425200,2022-08-25 11:00:00,MATIC/EUR,0.82062,0.82700,0.82013,0.82700,12545.85741506,10375.42408225462
1661421600,2022-08-25 10:00:00,MATIC/EUR,0.82458,0.82595,0.82062,0.82062,39984.14536808,32811.789371953804
1661418000,2022-08-25 09:00:00,MATIC/EUR,0.82547,0.82547,0.82368,0.82394,6101.50385821,5027.273088933547
1661414400,2022-08-25 08:00:00,MATIC/EUR,0.82702,0.82915,0.82699,0.82755,2026.30065906,1676.865110405103
1661410800,2022-08-25 07:00:00,MATIC/EUR,0.82883,0.82914,0.82499,0.82499,804.27074647,663.5153231302853
1661407200,2022-08-25 06:00:00,MATIC/EUR,0.81854,0.82633,0.81854,0.82633,12127.67157468,10021.458852305324
1661403600,2022-08-25 05:00:00,MATIC/EUR,0.81863,0.81863,0.81689,0.81732,465.76443325,380.67858658389
1661400000,2022-08-25 04:00:00,MATIC/EUR,0.81644,0.81644,0.81644,0.81644,0.00000000,0.0
1661396400,2022-08-25 03:00:00,MATIC/EUR,0.81555,0.81644,0.81555,0.81644,165.95708788,135.4940048287472
1661392800,2022-08-25 02:00:00,MATIC/EUR,0.81942,0.81942,0.81942,0.81942,15.83888099,12.9786958608258
1661389200,2022-08-25 01:00:00,MATIC/EUR,0.82661,0.82661,0.82661,0.82661,302.79000000,250.2892419
1661385600,2022-08-25 00:00:00,MATIC/EUR,0.81862,0.81863,0.81790,0.81790,618.64903427,505.99304512943297
1661382000,2022-08-24 23:00:00,MATIC/EUR,0.81587,0.81587,0.81352,0.81480,683.12119950,556.6071533526
1661378400,2022-08-24 22:00:00,MATIC/EUR,0.82282,0.82282,0.82071,0.82071,856.95060247,703.3079289531538
1661374800,2022-08-24 21:00:00,MATIC/EUR,0.83586,0.83586,0.82871,0.82871,7228.12436432,5990.018941955626
1661371200,2022-08-24 20:00:00,MATIC/EUR,0.83506,0.83629,0.83506,0.83623,706.72764597,590.9868593894931
1661367600,2022-08-24 19:00:00,MATIC/EUR,0.83367,0.84146,0.83367,0.83527,4301.57282572,3592.974734139144
1661364000,2022-08-24 18:00:00,MATIC/EUR,0.83402,0.83574,0.83402,0.83443,1531.55229131,1277.9731784378034
1661360400,2022-08-24 17:00:00,MATIC/EUR,0.83832,0.83832,0.83438,0.83439,2902.00152211,2421.401050033363
1661356800,2022-08-24 16:00:00,MATIC/EUR,0.83450,0.83950,0.83450,0.83950,2988.65339993,2508.974529241235
1661353200,2022-08-24 15:00:00,MATIC/EUR,0.82271,0.83346,0.82271,0.83346,1998.62705918,1665.7757087441628
1661349600,2022-08-24 14:00:00,MATIC/EUR,0.82142,0.82142,0.81791,0.81791,58.57107443,47.905867487041306
1661346000,2022-08-24 13:00:00,MATIC/EUR,0.82353,0.82440,0.82337,0.82337,5557.00000000,4575.46709
1661342400,2022-08-24 12:00:00,MATIC/EUR,0.82217,0.82217,0.82217,0.82217,91.46754183,75.2018688663711
1661338800,2022-08-24 11:00:00,MATIC/EUR,0.82088,0.82520,0.82088,0.82512,455.77506320,376.069120147584
1661335200,2022-08-24 10:00:00,MATIC/EUR,0.81798,0.81857,0.81762,0.81762,2481.03020432,2028.5399156561184
1661331600,2022-08-24 09:00:00,MATIC/EUR,0.81939,0.81939,0.81598,0.81819,19843.49191459,16235.74664959839
1661328000,2022-08-24 08:00:00,MATIC/EUR,0.81438,0.81992,0.81438,0.81992,689.01101182,564.9339088114544
1661324400,2022-08-24 07:00:00,MATIC/EUR,0.82014,0.82031,0.80898,0.81364,3331.51006087,2710.649845926267
1661320800,2022-08-24 06:00:00,MATIC/EUR,0.82056,0.82079,0.81971,0.82051,5599.49645830,4594.442838999733
1661317200,2022-08-24 05:00:00,MATIC/EUR,0.81584,0.82199,0.81584,0.81959,5328.56294508,4367.236904158117
1661313600,2022-08-24 04:00:00,MATIC/EUR,0.81428,0.81428,0.81428,0.81428,308.38000000,251.1076664
1661310000,2022-08-24 03:00:00,MATIC/EUR,0.81278,0.81278,0.81278,0.81278,0.00000000,0.0
1661306400,2022-08-24 02:00:00,MATIC/EUR,0.81278,0.81278,0.81278,0.81278,1792.60688890,1456.995027160142
1661302800,2022-08-24 01:00:00,MATIC/EUR,0.80844,0.80844,0.80844,0.80844,100.00000000,80.84400000000001
1661299200,2022-08-24 00:00:00,MATIC/EUR,0.83022,0.83022,0.83022,0.83022,21.61614993,17.9461599948846
1661295600,2022-08-23 23:00:00,MATIC/EUR,0.82961,0.83900,0.82961,0.83900,721.14257812,605.03862304268
1661292000,2022-08-23 22:00:00,MATIC/EUR,0.82976,0.82976,0.82976,0.82976,302.32251577,250.8551306853152
1661288400,2022-08-23 21:00:00,MATIC/EUR,0.82520,0.82520,0.82520,0.82520,17.00000000,14.028400000000001
1661284800,2022-08-23 20:00:00,MATIC/EUR,0.83411,0.83411,0.82520,0.82520,1067.60898073,880.9909308983961
1661281200,2022-08-23 19:00:00,MATIC/EUR,0.82975,0.83099,0.82950,0.83099,742.73223565,617.2030605027935
1661277600,2022-08-23 18:00:00,MATIC/EUR,0.83000,0.83158,0.83000,0.83038,9877.30255024,8201.91449166829
1661274000,2022-08-23 17:00:00,MATIC/EUR,0.82222,0.82222,0.82169,0.82169,1038.31996946,853.1771357055875
1661270400,2022-08-23 16:00:00,MATIC/EUR,0.82321,0.82392,0.82025,0.82392,42335.39426822,34880.97804547182
1661266800,2022-08-23 15:00:00,MATIC/EUR,0.82279,0.82279,0.82279,0.82279,34.47659539,28.3669979209381
1661263200,2022-08-23 14:00:00,MATIC/EUR,0.82116,0.82610,0.82116,0.82407,931.76887623,767.8427778348561
1661259600,2022-08-23 13:00:00,MATIC/EUR,0.81825,0.81918,0.81500,0.81918,518.09045429,424.4093383452822
1661256000,2022-08-23 12:00:00,MATIC/EUR,0.82183,0.82183,0.81635,0.81635,198.64331308,162.162468632858
1661252400,2022-08-23 11:00:00,MATIC/EUR,0.81443,0.81718,0.81443,0.81718,317.07383096,259.1063931838928
1661248800,2022-08-23 10:00:00,MATIC/EUR,0.81659,0.81928,0.81659,0.81661,2091.06786602,1707.5869300705922
1661245200,2022-08-23 09:00:00,MATIC/EUR,0.81565,0.81918,0.80978,0.81659,8951.94735019,7310.070686691652
1661241600,2022-08-23 08:00:00,MATIC/EUR,0.81248,0.81879,0.81248,0.81650,6074.22681928,4959.60619794212
1661238000,2022-08-23 07:00:00,MATIC/EUR,0.80261,0.81248,0.80261,0.81001,21332.59363991,17279.614174263497
1661234400,2022-08-23 06:00:00,MATIC/EUR,0.80147,0.80688,0.79923,0.80261,33586.46580171,26956.833317110464
1661230800,2022-08-23 05:00:00,MATIC/EUR,0.82095,0.82105,0.80540,0.80540,21948.08452643,17676.987277586722
1661227200,2022-08-23 04:00:00,MATIC/EUR,0.82197,0.82254,0.82041,0.82190,9598.92076964,7889.352980567116
1661223600,2022-08-23 03:00:00,MATIC/EUR,0.82263,0.82263,0.82263,0.82263,0.00000000,0.0
1661220000,2022-08-23 02:00:00,MATIC/EUR,0.82233,0.82263,0.82233,0.82263,1836.71557631,1510.9373345398951
1661216400,2022-08-23 01:00:00,MATIC/EUR,0.81819,0.82500,0.81819,0.82228,2740.85198585,2253.747770924738
1661212800,2022-08-23 00:00:00,MATIC/EUR,0.82046,0.82046,0.81324,0.81576,2552.56329059,2082.2790299316985
1661209200,2022-08-22 23:00:00,MATIC/EUR,0.81277,0.81277,0.81277,0.81277,136.01633918,110.54999999532859
1661205600,2022-08-22 22:00:00,MATIC/EUR,0.80482,0.80482,0.80440,0.80440,494.81324441,398.027773803404
1661202000,2022-08-22 21:00:00,MATIC/EUR,0.79742,0.80035,0.79503,0.79503,4711.73547770,3745.971056835831
1661198400,2022-08-22 20:00:00,MATIC/EUR,0.80349,0.80785,0.80307,0.80307,250.54561492,201.20566697380437
1661194800,2022-08-22 19:00:00,MATIC/EUR,0.79254,0.79254,0.78854,0.78854,341.90778998,269.6079687108292
1661191200,2022-08-22 18:00:00,MATIC/EUR,0.79297,0.79297,0.79040,0.79040,591.04619237,467.162910449248
1661187600,2022-08-22 17:00:00,MATIC/EUR,0.79839,0.79839,0.79390,0.79390,518.93438975,411.98201202252505
1661184000,2022-08-22 16:00:00,MATIC/EUR,0.80235,0.80235,0.79684,0.79684,332.19228579,264.7041010089036
1661180400,2022-08-22 15:00:00,MATIC/EUR,0.78843,0.80108,0.78843,0.80108,82.04057333,65.7210624831964
1661176800,2022-08-22 14:00:00,MATIC/EUR,0.78496,0.78782,0.78496,0.78698,154.76855679,121.7997588225942
1661173200,2022-08-22 13:00:00,MATIC/EUR,0.78635,0.78638,0.78400,0.78617,1966.60664385,1546.0871451955545
1661169600,2022-08-22 12:00:00,MATIC/EUR,0.78669,0.79048,0.78300,0.78368,4218.84541204,3306.2247725075076
1661166000,2022-08-22 11:00:00,MATIC/EUR,0.78735,0.78735,0.78735,0.78735,83.16252810,65.478016499535
1661162400,2022-08-22 10:00:00,MATIC/EUR,0.77930,0.78725,0.77849,0.78570,5995.14449442,4710.3850292657935
1661158800,2022-08-22 09:00:00,MATIC/EUR,0.77811,0.77985,0.77343,0.77985,24237.67829265,18901.7534165231
1661155200,2022-08-22 08:00:00,MATIC/EUR,0.78522,0.78522,0.76935,0.77680,3623.83825407,2814.997555761576
1661151600,2022-08-22 07:00:00,MATIC/EUR,0.79310,0.79348,0.78979,0.78979,3996.17713250,3156.1407374771748
1661148000,2022-08-22 06:00:00,MATIC/EUR,0.80080,0.80080,0.79178,0.79178,2067.25898169,1636.8143165225083
1661144400,2022-08-22 05:00:00,MATIC/EUR,0.80837,0.81166,0.80837,0.80962,712.81958689,577.1129939378818
1661140800,2022-08-22 04:00:00,MATIC/EUR,0.80122,0.80881,0.80122,0.80881,272.32380602,220.25821754703622
1661137200,2022-08-22 03:00:00,MATIC/EUR,0.80489,0.80489,0.80489,0.80489,123.86897588,99.7008999960532
1661133600,2022-08-22 02:00:00,MATIC/EUR,0.81086,0.81123,0.81086,0.81123,138.33500732,112.2215079882036
1661130000,2022-08-22 01:00:00,MATIC/EUR,0.80986,0.80986,0.80813,0.80813,709.37441044,573.2667423088773
1661126400,2022-08-22 00:00:00,MATIC/EUR,0.81486,0.81486,0.80798,0.81259,643.90581594,523.2314269746846
1661122800,2022-08-21 23:00:00,MATIC/EUR,0.81743,0.81743,0.81743,0.81743,25.16212665,20.5682771875095
1661119200,2022-08-21 22:00:00,MATIC/EUR,0.81540,0.81745,0.80150,0.81745,14539.57333391,11885.37422180473
1661115600,2022-08-21 21:00:00,MATIC/EUR,0.82016,0.82617,0.82016,0.82182,45262.26971315,37197.438495660936
1661112000,2022-08-21 20:00:00,MATIC/EUR,0.81133,0.81574,0.80801,0.81574,9529.67060357,7773.733498156193
1661108400,2022-08-21 19:00:00,MATIC/EUR,0.81164,0.81364,0.81072,0.81145,8171.41167908,6630.692006989466
1661104800,2022-08-21 18:00:00,MATIC/EUR,0.80696,0.81153,0.80513,0.81153,7664.35158009,6219.851237790438
1661101200,2022-08-21 17:00:00,MATIC/EUR,0.80975,0.81133,0.80710,0.80710,3844.05956844,3102.540477687924
1661097600,2022-08-21 16:00:00,MATIC/EUR,0.80641,0.80641,0.80238,0.80238,1347.80860502,1081.4546684959475
1661094000,2022-08-21 15:00:00,MATIC/EUR,0.80124,0.80447,0.80124,0.80447,4038.92312356,3249.1924852103134
1661090400,2022-08-21 14:00:00,MATIC/EUR,0.79466,0.80004,0.79361,0.80004,1952.39470552,1561.9938602042207
1661086800,2022-08-21 13:00:00,MATIC/EUR,0.80301,0.80577,0.80029,0.80029,1619.76886109,1296.284821841716
1661083200,2022-08-21 12:00:00,MATIC/EUR,0.80767,0.81020,0.80350,0.80350,3092.14511095,2484.538596648325
1661079600,2022-08-21 11:00:00,MATIC/EUR,0.80220,0.80553,0.80131,0.80553,446.01058317,359.2749050609301
1661076000,2022-08-21 10:00:00,MATIC/EUR,0.80198,0.80445,0.80009,0.80324,2449.15432447,1967.2587195872827
1661072400,2022-08-21 09:00:00,MATIC/EUR,0.80278,0.80355,0.79793,0.80238,453.91604024,364.21315236777116
1661068800,2022-08-21 08:00:00,MATIC/EUR,0.80162,0.80616,0.79567,0.79647,13679.17640270,10895.053629458469
1661065200,2022-08-21 07:00:00,MATIC/EUR,0.77810,0.79195,0.77809,0.79195,5071.04143985,4016.0112682892077
1661061600,2022-08-21 06:00:00,MATIC/EUR,0.78642,0.78731,0.78066,0.78066,270.11266738,210.8661549168708
1661058000,2022-08-21 05:00:00,MATIC/EUR,0.78670,0.78740,0.78670,0.78740,199.32770028,156.95063120047197
1661054400,2022-08-21 04:00:00,MATIC/EUR,0.78503,0.78552,0.78503,0.78543,418.77434582,328.9179344374026
1661050800,2022-08-21 03:00:00,MATIC/EUR,0.78901,0.78967,0.78901,0.78902,1500.86000770,1184.2085632754543
1661047200,2022-08-21 02:00:00,MATIC/EUR,0.79388,0.79710,0.79120,0.79710,1076.97286347,858.455069471937
1661043600,2022-08-21 01:00:00,MATIC/EUR,0.78747,0.78747,0.78577,0.78577,633.25579026,497.5934023126002
1661040000,2022-08-21 00:00:00,MATIC/EUR,0.78926,0.79282,0.78926,0.79282,555.48537384,440.39991408782873
1661036400,2022-08-20 23:00:00,MATIC/EUR,0.78200,0.78596,0.78187,0.78187,2592.71000000,2027.1621676999998
1661032800,2022-08-20 22:00:00,MATIC/EUR,0.77454,0.77869,0.77454,0.77869,360.65378526,280.8374960441094
1661029200,2022-08-20 21:00:00,MATIC/EUR,0.76786,0.77958,0.76635,0.77958,7022.41483546,5474.534157427907
1661025600,2022-08-20 20:00:00,MATIC/EUR,0.78085,0.78085,0.76814,0.76814,579.35910445,445.02890249222304
1661022000,2022-08-20 19:00:00,MATIC/EUR,0.76602,0.76814,0.75902,0.76814,6603.83357887,5072.668725273202
1661018400,2022-08-20 18:00:00,MATIC/EUR,0.78392,0.78392,0.76875,0.77101,4685.55879558,3612.612686980136
1661014800,2022-08-20 17:00:00,MATIC/EUR,0.78433,0.78571,0.78433,0.78459,1625.43661878,1275.3013167286
1661011200,2022-08-20 16:00:00,MATIC/EUR,0.79696,0.79696,0.79526,0.79636,204.72892606,163.0379275571416
1661007600,2022-08-20 15:00:00,MATIC/EUR,0.79386,0.79386,0.79386,0.79386,12.59667951,9.999999995808599
1661004000,2022-08-20 14:00:00,MATIC/EUR,0.80263,0.80263,0.79465,0.79465,5291.10493153,4204.576533840314
1661000400,2022-08-20 13:00:00,MATIC/EUR,0.79996,0.80000,0.79864,0.80000,6726.97384908,5381.579079264
1660996800,2022-08-20 12:00:00,MATIC/EUR,0.80191,0.80557,0.80191,0.80201,154.82940796,124.1747334779996
1660993200,2022-08-20 11:00:00,MATIC/EUR,0.80488,0.80797,0.80361,0.80797,777.26163455,628.0040828673635
1660989600,2022-08-20 10:00:00,MATIC/EUR,0.80404,0.81885,0.80088,0.80546,48336.36307141,38933.0069994979
1660986000,2022-08-20 09:00:00,MATIC/EUR,0.80175,0.80466,0.80168,0.80466,4589.89446012,3693.3044762801596
1660982400,2022-08-20 08:00:00,MATIC/EUR,0.80796,0.80818,0.80292,0.80292,3756.87378499,3016.4690994441708
1660978800,2022-08-20 07:00:00,MATIC/EUR,0.80820,0.81463,0.80559,0.80559,3886.82988373,3131.191286034051
1660975200,2022-08-20 06:00:00,MATIC/EUR,0.79273,0.80894,0.79273,0.80596,3469.87265031,2796.5785612438476
1660971600,2022-08-20 05:00:00,MATIC/EUR,0.79041,0.79604,0.78907,0.79291,4901.78788251,3886.676629921004
1660968000,2022-08-20 04:00:00,MATIC/EUR,0.79262,0.79262,0.79262,0.79262,33.57051987,26.608665459359397
1660964400,2022-08-20 03:00:00,MATIC/EUR,0.79415,0.79415,0.79415,0.79415,2094.11520702,1663.0415916549332
1660960800,2022-08-20 02:00:00,MATIC/EUR,0.78093,0.78093,0.78093,0.78093,0.00000000,0.0
1660957200,2022-08-20 01:00:00,MATIC/EUR,0.78093,0.78093,0.78093,0.78093,723.34268116,564.8799999982788
1660953600,2022-08-20 00:00:00,MATIC/EUR,0.78130,0.78130,0.77905,0.77905,342.57961474,266.886648863197
1660950000,2022-08-19 23:00:00,MATIC/EUR,0.76734,0.76900,0.76336,0.76764,13713.95356415,10527.379313984105
1660946400,2022-08-19 22:00:00,MATIC/EUR,0.77446,0.78516,0.77130,0.77436,14924.83888756,11557.198240970962
1660942800,2022-08-19 21:00:00,MATIC/EUR,0.78813,0.79159,0.77806,0.77806,1946.81062791,1514.7354771516545
1660939200,2022-08-19 20:00:00,MATIC/EUR,0.79468,0.79468,0.79001,0.79001,114.57606460,90.51623679464599
1660935600,2022-08-19 19:00:00,MATIC/EUR,0.79132,0.79959,0.78199,0.79542,6575.61684457,5230.377150507869
1660932000,2022-08-19 18:00:00,MATIC/EUR,0.79138,0.79419,0.78645,0.78984,3524.94784122,2784.144802909205
1660928400,2022-08-19 17:00:00,MATIC/EUR,0.80277,0.80277,0.79117,0.79120,2364.73769600,1870.9804650752
1660924800,2022-08-19 16:00:00,MATIC/EUR,0.78447,0.80569,0.78347,0.80481,17345.50887717,13959.838999435187
1660921200,2022-08-19 15:00:00,MATIC/EUR,0.77722,0.78417,0.77722,0.78417,4928.33029968,3864.648771100066
1660917600,2022-08-19 14:00:00,MATIC/EUR,0.77541,0.78451,0.77541,0.77947,1172.08791170,913.607364532799
1660914000,2022-08-19 13:00:00,MATIC/EUR,0.77992,0.78458,0.77705,0.77705,2241.73785901,1741.9424033437208
1660910400,2022-08-19 12:00:00,MATIC/EUR,0.77605,0.78344,0.76885,0.78174,5551.88228904,4340.12846063413
1660906800,2022-08-19 11:00:00,MATIC/EUR,0.77340,0.77610,0.76082,0.77522,9184.50993741,7120.01579367898
1660903200,2022-08-19 10:00:00,MATIC/EUR,0.78493,0.78507,0.77700,0.77700,17741.56669595,13785.19732275315
1660899600,2022-08-19 09:00:00,MATIC/EUR,0.78119,0.78609,0.77921,0.78501,27279.20879570,21414.45169671246
1660896000,2022-08-19 08:00:00,MATIC/EUR,0.78979,0.78979,0.77165,0.78019,7042.11573084,5494.18827204406
1660892400,2022-08-19 07:00:00,MATIC/EUR,0.79203,0.79757,0.78917,0.79310,19662.45143583,15594.290233756774
1660888800,2022-08-19 06:00:00,MATIC/EUR,0.82685,0.83009,0.77936,0.78780,28298.80361104,22293.79748477731
1660885200,2022-08-19 05:00:00,MATIC/EUR,0.82667,0.82979,0.82649,0.82693,3496.73569084,2891.5556448263214
1660881600,2022-08-19 04:00:00,MATIC/EUR,0.82656,0.83022,0.82588,0.82923,4709.73335965,3905.45219382257
1660878000,2022-08-19 03:00:00,MATIC/EUR,0.82040,0.82824,0.82000,0.82824,5563.14380688,4607.618226610291
1660874400,2022-08-19 02:00:00,MATIC/EUR,0.81965,0.82687,0.81936,0.82000,783.72162607,642.6517333774
1660870800,2022-08-19 01:00:00,MATIC/EUR,0.82600,0.82600,0.81600,0.81624,4447.87711802,3630.535218812645
1660867200,2022-08-19 00:00:00,MATIC/EUR,0.84700,0.84700,0.82601,0.84059,6987.45602066,5873.585656406589
1660863600,2022-08-18 23:00:00,MATIC/EUR,0.87505,0.87505,0.85000,0.85529,33546.01126015,28691.567970693693
1660860000,2022-08-18 22:00:00,MATIC/EUR,0.88769,0.88769,0.88684,0.88684,1144.70410108,1015.1693850017872
1660856400,2022-08-18 21:00:00,MATIC/EUR,0.88802,0.88802,0.88620,0.88620,79.91983758,70.824960063396
1660852800,2022-08-18 20:00:00,MATIC/EUR,0.88453,0.88828,0.88453,0.88828,3261.44642499,2897.077630390117
1660849200,2022-08-18 19:00:00,MATIC/EUR,0.88000,0.88626,0.87757,0.88626,9644.28325501,8547.342477585162
1660845600,2022-08-18 18:00:00,MATIC/EUR,0.88350,0.88584,0.87421,0.87710,8181.65368250,7176.128444920751
1660842000,2022-08-18 17:00:00,MATIC/EUR,0.88849,0.89038,0.88849,0.89038,5462.23310810,4863.463114790078
1660838400,2022-08-18 16:00:00,MATIC/EUR,0.89170,0.89170,0.88000,0.88093,10778.15540880,9494.800444274184
1660834800,2022-08-18 15:00:00,MATIC/EUR,0.88583,0.89226,0.88407,0.89226,1005.49516928,897.1631197417729
1660831200,2022-08-18 14:00:00,MATIC/EUR,0.88833,0.89019,0.88686,0.88686,1537.05784395,1363.155119485497
1660827600,2022-08-18 13:00:00,MATIC/EUR,0.89115,0.89115,0.88631,0.88812,4532.15427159,4025.0968516845105
1660824000,2022-08-18 12:00:00,MATIC/EUR,0.88672,0.89083,0.88649,0.89066,1385.07769104,1233.6332963016864
1660820400,2022-08-18 11:00:00,MATIC/EUR,0.88168,0.88621,0.88168,0.88621,3025.56809679,2681.288703056266
1660816800,2022-08-18 10:00:00,MATIC/EUR,0.88685,0.88864,0.88458,0.88478,19975.83076596,17674.21554510609
1660813200,2022-08-18 09:00:00,MATIC/EUR,0.88280,0.88783,0.88280,0.88624,3741.18601975,3315.58869814324
1660809600,2022-08-18 08:00:00,MATIC/EUR,0.88018,0.88244,0.87773,0.88244,3965.00459959,3498.8786588621997
1660806000,2022-08-18 07:00:00,MATIC/EUR,0.87130,0.88291,0.87130,0.88291,3347.22007678,2955.29407798983
1660802400,2022-08-18 06:00:00,MATIC/EUR,0.87529,0.87771,0.87267,0.87329,2533.77889380,2212.7237701666018
1660798800,2022-08-18 05:00:00,MATIC/EUR,0.87643,0.87643,0.87472,0.87472,560.16369197,489.9863846399984
1660795200,2022-08-18 04:00:00,MATIC/EUR,0.87834,0.87901,0.87504,0.87504,878.12731220,768.3965232674881
1660791600,2022-08-18 03:00:00,MATIC/EUR,0.88029,0.88089,0.87883,0.87883,5301.40950160,4659.037712291128
1660788000,2022-08-18 02:00:00,MATIC/EUR,0.87529,0.87529,0.87331,0.87388,509.97084612,445.6533230073456
1660784400,2022-08-18 01:00:00,MATIC/EUR,0.87306,0.87307,0.87306,0.87307,691.59640874,603.8120765786318
1660780800,2022-08-18 00:00:00,MATIC/EUR,0.86971,0.86971,0.86100,0.86100,996.37410605,857.87810530905
1660777200,2022-08-17 23:00:00,MATIC/EUR,0.86738,0.86901,0.86283,0.86901,1335.94537387,1160.9498893467685
1660773600,2022-08-17 22:00:00,MATIC/EUR,0.87183,0.87183,0.86900,0.86916,71787.03102752,62394.41588787929
1660770000,2022-08-17 21:00:00,MATIC/EUR,0.88124,0.88242,0.86500,0.87118,4821.18071666,4200.116216739859
1660766400,2022-08-17 20:00:00,MATIC/EUR,0.88198,0.88711,0.88198,0.88504,5239.93765323,4637.55442061468
1660762800,2022-08-17 19:00:00,MATIC/EUR,0.88893,0.88893,0.88214,0.88214,947.66171585,835.970306019919
1660759200,2022-08-17 18:00:00,MATIC/EUR,0.89133,0.89191,0.88121,0.89151,1161.64632802,1035.6193178931103
1660755600,2022-08-17 17:00:00,MATIC/EUR,0.88681,0.89159,0.88543,0.89159,2867.34571701,2556.496767828946
1660752000,2022-08-17 16:00:00,MATIC/EUR,0.87999,0.88830,0.87785,0.88698,8299.68814515,7361.657390985147
1660748400,2022-08-17 15:00:00,MATIC/EUR,0.88036,0.88559,0.88036,0.88095,2785.08019689,2453.5163994502454
1660744800,2022-08-17 14:00:00,MATIC/EUR,0.88294,0.88618,0.87918,0.88314,44200.80291985,39035.49709063633
1660741200,2022-08-17 13:00:00,MATIC/EUR,0.89974,0.89974,0.87900,0.88408,15615.96731777,13805.764386294102
1660737600,2022-08-17 12:00:00,MATIC/EUR,0.90163,0.90613,0.89479,0.90323,9359.53456944,8453.81240915529
1660734000,2022-08-17 11:00:00,MATIC/EUR,0.91417,0.91544,0.91104,0.91252,22715.45126746,20728.3035905826
1660730400,2022-08-17 10:00:00,MATIC/EUR,0.91907,0.91907,0.91202,0.91358,5734.17165962,5238.62454479564
1660726800,2022-08-17 09:00:00,MATIC/EUR,0.91815,0.92150,0.91815,0.91985,3506.31793838,3225.286555618843
1660723200,2022-08-17 08:00:00,MATIC/EUR,0.91855,0.92058,0.91779,0.91908,1600.27511533,1470.7808529974964
1660719600,2022-08-17 07:00:00,MATIC/EUR,0.94317,0.94317,0.91907,0.92094,1719.13670116,1583.2217535662903
1660716000,2022-08-17 06:00:00,MATIC/EUR,0.94000,0.95155,0.94000,0.94537,48876.29261222,46206.180746814425
1660712400,2022-08-17 05:00:00,MATIC/EUR,0.93538,0.93635,0.93473,0.93473,1920.88221038,1795.5062285084973
1660708800,2022-08-17 04:00:00,MATIC/EUR,0.93365,0.93396,0.92975,0.93396,11342.30073779,10593.255197066348
1660705200,2022-08-17 03:00:00,MATIC/EUR,0.93174,0.93174,0.93174,0.93174,581.10644573,541.4401197444703
1660701600,2022-08-17 02:00:00,MATIC/EUR,0.92901,0.92901,0.92901,0.92901,0.00000000,0.0
1660698000,2022-08-17 01:00:00,MATIC/EUR,0.92897,0.92901,0.92897,0.92901,747.93215928,694.8364552927128
1660694400,2022-08-17 00:00:00,MATIC/EUR,0.92207,0.93117,0.92207,0.93117,2567.40641986,2390.691835981036
1660690800,2022-08-16 23:00:00,MATIC/EUR,0.92207,0.92207,0.92207,0.92207,5331.16834048,4915.710391706393
1660687200,2022-08-16 22:00:00,MATIC/EUR,0.92059,0.92059,0.92059,0.92059,0.00000000,0.0
1660683600,2022-08-16 21:00:00,MATIC/EUR,0.92634,0.92670,0.92059,0.92059,1737.57153282,1599.5909773987637
1660680000,2022-08-16 20:00:00,MATIC/EUR,0.92372,0.92695,0.92333,0.92617,902.28822633,835.6722865800562
1660676400,2022-08-16 19:00:00,MATIC/EUR,0.92111,0.92111,0.92093,0.92093,8816.82190283,8119.675794973233
1660672800,2022-08-16 18:00:00,MATIC/EUR,0.92773,0.92773,0.91123,0.91517,7922.68070896,7250.5997044189235
